Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=,,성남 분당구,"SPACEWAR INC. C·C++, 펌웨어(Firmware) 외 경력 정규직, 계약직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]• 무인기시스템 연구개발• C, C+++/OpenCV MySQL, 유경험자..."
https://kr.indeed.com/viewjob?jk=,,서울 송파구,"pll#smartPlaceApp https://map.naver.com/v5/entry/place/1502161527? c=14149209.54223555,4511948.179287745,13,0,0,0,dh&placePath..."
https://kr.indeed.com/viewjob?jk=,,성남 판교역,"보유 Object Detection, Segmentation, SFM, SLAM 중 1개 이상의 기술 개발 경험 C/C++ 를 통한 프로그래밍 능력 #우대사항 해당 분야 석사/박사 학위 혹은 5년 이상의 개발 경력을 가지..."
https://kr.indeed.com/viewjob?jk=,,서울 성동구,로테이션 근무 - A타임 : 오전10시 ~ 오후 7시30분 - B타임 : 오전11시 ~ 오후 8시30분 - C타임 : 오후 1시 ~ 오후 8시30분 - 당일 업무량에 따라 조기퇴근 가능 - 휴일근무 : 월 1-2회(평일...
https://kr.indeed.com/viewjob?jk=,,수원 권선구,인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>.NET|전자·기계·기술·화학·연구개발>연구원·연구개발>반도체·디스플레이...
https://kr.indeed.com/viewjob?jk=,,서울,"about... business and how to compete Develops long term c-level relationships, creates and manages a strong joint SAP..."
https://kr.indeed.com/viewjob?jk=,,경기도 오산,"근무부서: 특수사업부직급/직책: 팀원, 대리, 과장 [자격요건]경력사항: 경력(2년 이상)학력사항: 학력무관· C or C++ 언어 사용 능력· ISP (Image Signal Processor)또는 영상 신호 처리 관련..."
https://kr.indeed.com/viewjob?jk=,,서울 강서구,"새로운 기술에 대한 열망, 오픈 마인드, 배우고자 하는 자세 ㆍ담당 업무: Linux, 임베디드 프로그램 , C/C++ 프로그램 개발, AVN 전장 소프트웨어, 솔루션 개발ㆍ우대사항: 팀단위 개발 경험, LG전자 프로젝트..."
https://kr.indeed.com/viewjob?jk=,,서울 마포구,후 결정 가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=,,서울 강남구,인해주세요! [HOTEL여기어때] - 중소형 호텔에 대한 혁신에 앞장서며 기존의 인식을 바꾸기 위해 탄생 - C:청결한 + S:서비스 + P:가격 = V:가치 제공 - 가장 깨끗하고 친절하며 합리적인 가격의 호텔 1. 청결...
https://kr.indeed.com/viewjob?jk=,,성남 분당구,프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=,,서울 강서구,"사항 : 신입, 경력(1년 이상 2년 이하)학력사항 : 대학(2,3년)졸업 이상직무기술 : 고객관리, 고객응대( C/S), 영업지원 및 어드민 관리기타 :ㆍ고객사와의 의사소통에 거부감이 없는 밝고 적극적인분 우대ㆍ고객센터 업무..."
https://kr.indeed.com/viewjob?jk=,,성남 수정구,학과 전공자 관련 계열 전공 고교 졸업자 전산 또는 프로그램 관련 유경험자 C/C++ 프로그래밍 기본개념 또는 개발경력 보유 (MFC 개발 경력 우대... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=7df915e1f0f86b2d,Software Architecture 설계 엔지니어,성남 분당구,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux
https://kr.indeed.com/viewjob?jk=65915f55b5b159bf,"5G 통신장비 시스템제어(소프트웨어) , 설계 / 연구개발 우수인재",안양 동안구,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/viewjob?jk=c7b3493609922d96,[유진투자선물]파생상품 IT 운영/개발업무 경력직원,서울 영등포구+1 지역,"운영업무/계정계 개발 및 운영 지원요건 UNIX/LINUX 기반 Pro* C, C언어 개발 가능자DBMS(오라클) 가능자해당 IT업무 경력 2년 이상... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=8027289afa1fb7a6,"[겨울방학단기] 영화관람객, 커피숍직원, 백화점손님 단순역할 보조출연/당일지급,",서울,"성별 - 남.녀 일급 - 최저 5만원-24만까지 모집인원 - 00명 어렵지 않습니다 많은 연락부탁드립니다! C& C그룹 010.3296.1699 업무내용 [겨울방학단기] 영화관람객, 커피숍직원, 백화점손님 단순역할 보조출연..."
https://kr.indeed.com/viewjob?jk=7225bd5a2ac18450,[ELYON] Jr. 클라이언트 프로그래밍 (3년 이상),성남 분당구,확인해주시기를 바랍니다. 근무지 판교 크래프톤 인터넷·IT·통신·모바일·게임>게임(Game)>게임 기획|인터넷·IT·통신·모바일·게임>게임(Game)>클라이언트개발|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++
https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,서울 관악구,"자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분 - SQL 등을 이용하..."
https://kr.indeed.com/viewjob?jk=b1656220ff9e420e,[와부읍] 쇼핑몰 관리자,경기도 남양주,"직무내용] - 상품입출고 전산입력, 송장출력, 정산, 쇼핑몰관리, C/S- 스마트스토어 네이버 관리- 포토샵 가능하신 분 우대-급여는 경력자 면접시 협의-자차출퇴근 우대-물류센터 경력자 우대 [근무시간 및 형태] 주 5일..."
https://kr.indeed.com/viewjob?jk=42510fcf2236ee32,Clinical Research Manager,서울,"Mentoring and development of CRAs (30%) c. Drive CRA performance, Support CRAs... meeting timelines. c) Drive CRA..."
https://kr.indeed.com/viewjob?jk=caff420afeccabf2,[성남] 웹디자인 및 쇼핑몰 운영 신입/경력 정규직 사원,성남 수정구,https... iotbox.kr/- 스마트공간 Youtube : https... youtube.com/ c/%EC%84%9C%EB%B9%84%EC%8A%A4%EB%B0%95%EC%8A%A4그 외 다양한 SNS 채널...
https://kr.indeed.com/viewjob?jk=b19d36c50532a539,증권분야 서버개발자 경력직,서울 영등포구,"격요건 인원 [담당업무]★★★ 증권분야 서버개발자 모집 ★★★개발환경 : C, C++, Unix, Linux, RDB(MMDB)업무범위 : 증권(주식... 이하)학력사항: 학력무관직무기술: C·C++, UNIX·LINUX, 시스템..."
https://kr.indeed.com/viewjob?jk=2f3f44227bceb08e,SW/HW 개발직군,서울,"국제학회 논문게재 경험 2. C/C++/C# 언어 역량 보유 - OOP... 알고리즘 개발 보유역량/자격조건 - Embedded Linux 기반 C, C++, Python, Java 개발 경험 - Windows용 카메라..."
https://kr.indeed.com/viewjob?jk=66389936ab459d2b,[피파온라인4] Feature Game Client Engineer,서울,컨텐츠 개발 및 클라이언트 유지 보수 라이브 서비스에 필요한 빌드 관리 및 배포 Required Skills C/C++에 대한 깊은 이해 풍부한 디버깅 경험 Preferred Skills 다양한 컨텐츠 개발 경험...
https://kr.indeed.com/viewjob?jk=e010f7780d479126,검색서비스 서버 개발 신입/경력,서울 관악구,"지원 가능) - 성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학..."
https://kr.indeed.com/viewjob?jk=4958fe7f786a8766,"[신입/경력] 금융권 솔루션 개발 및 개발자(JAVA, C, DB, ETL, Web)",서울,"(주)트리아 [신입/경력] 금융권 솔루션 개발 및 개발자(JAVA, C, DB, ETL, Web) 모집 모집부문 및 자격요건 담당업무 자격요건 인원 [근무부서 및 직급/직책] 직급/직책: 사원, 과장, 대리 담당업무: 솔루션..."
https://kr.indeed.com/viewjob?jk=19da3484bd7a72f1,Machine Learning R&D 연구원,서울 서초구,"학습 이론에 대한 이해 및 구현 역량 ㆍPython, TnsorFlow, C/C++, TensorRT 등 프로그래밍 실무 역량 ㆍ팀워크 및 의사소통의... ㆍPython, TnsorFlow, C/C++, TensorRT 등 프로그..."
https://kr.indeed.com/viewjob?jk=7055cf94bb1d0889,대구 교대역 하늘채 뉴센트원 아파트 C/S 다기능공,대구 남구,대구 교대역 하늘채 뉴센트원아파트 C/S 다기능공 모집 모집부문 및 자격요... 기업대상을 수상하였습니다.2. 대구 교대역 하늘채 뉴센트원 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역-세대 및 공용부위...
https://kr.indeed.com/viewjob?jk=6d389529bece608b,자동차 전장 Security 분야 전문가,서울 강서구,Coding Language : C / C++ - 해킹 및 시스템 보안에... Execution Environment 기반의 암/복호화 모듈 개발 경험 c. 지문 인식 기능 개발 경험 및 TLS 보안 통신(Openssl etc...
https://kr.indeed.com/viewjob?jk=663b4805b57ec2f3,경남 사천 아파트 C/S 다기능공,경상남도 사천,(주)해동건설 경남 사천 아파트 C/S 다기능공 모집 모집부문 및 자격요건... 2016년 품질부문기업대상을 수상하였습니다.2. 경남 사천 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역 - 세대 및 공용...
https://kr.indeed.com/viewjob?jk=3aa08501683273c7,모바일 앱 개발,서울 마포구,"운영 가능자 - 웹, DB서버 구축 및 유지 가능자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에... Swift/ Objective- C)앱 개발이 진행 예정이며, 상황에 따라..."
https://kr.indeed.com/viewjob?jk=1c2856002fbe08f8,"(신입,경력)빅데이터, 인공지능 및 웹/앱 개발자",서울 영등포구,"컴퓨터, SW유관 학과, 빅데이터/인공지능 6개월이상 교육 이수자 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#"
https://kr.indeed.com/viewjob?jk=ffacf5c4b4ca412c,물류 수/배송 최적화 및 거점 네트워크 설계 전문가 (유명 대기업),서울,"solution 사용 경험 - 물류 관련 GIS 분석 및 구축 경험 (Skill/Qualification) - C, C++, Java, Python - Gurobi, Cplex Solver 경력사항: 해당 경력(3년 이상..."
https://kr.indeed.com/viewjob?jk=7ccebc339428f472,소프트웨어 개발자 신입/경력 정규직,서울 금천구,"4년)졸업직무기술: 응용프로그래밍, C·C++ 1 명 근무조건 고용형태... 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>펌웨어|인터넷..."
https://kr.indeed.com/viewjob?jk=de691a0abeb74892,[IT/글로벌 메타버스 기업] 게임 클라이언트 개발자,서울 강남구,"• 학사 이상 • Unity3d/ C # 개발 경험 • 원활한 커뮤니케이션 능력... Objective- C, Java를 사용한 Native 부분 개발 경험이 있으신 분 [기술스택] - 언어 : C#, Objective- C, Java..."
https://kr.indeed.com/viewjob?jk=bbdc4aab43cbb283,[해외취업] 미국 FNS 미시건주 물류운영 및 지점업무,서울 서초동,"scan data... customer. • Check order QTY, pallet QTY, C/I with current inventory and its availability to ship. • Check..."
https://kr.indeed.com/viewjob?jk=939f3c364e6f1408,"Intern, Marketing",서울,"entertainment/media/digital landscape, especially k-dramas and c-dramas! Key Responsibilities Include: Support the Marketing..."
https://kr.indeed.com/viewjob?jk=4031e5be073db775,토목/건축 현장시공/안전관리자,서울,"건설업 근로자 수 : 50명 회 사 명 : (주)신영토건 주 소 : 서울특별시 송파구 법원로 128, c동 1316호 (문정동) 전화번호 : 02-564-7246 (내선 : 1) 김혜민 사원 Fax : 02-564..."
https://kr.indeed.com/viewjob?jk=84610059d3552ef1,(3200만이상/분당)만도연구소 소프트웨어 개발/검증 연구보조,성남 분당구,"기계/전자/SW 등 공학 관련 전공자 C사용 경험자 관련분야/업무 유경험자... 대학(2,3년)졸업 이상 - 기계/전자/SW 등 공학 관련 전공자 - C언어 사용 경험자[우대요건] - Python 경험자 - Vector Case..."
https://kr.indeed.com/viewjob?jk=d246515be54c8e2d,LDPC 알고리즘 개발 연구원,성남 분당구,및 Full chip level 검증 시물레이션 환경 구축 [필수사항] SystemVerilog/UVM 능통 HDL/ C 능통 SoC Verification 과제 경력 필수 전자·기계·기술·화학·연구개발>연구원·연구개발>반도체...
https://kr.indeed.com/viewjob?jk=d7c48a237922588e,(주)엔클라우드 기업부설연구소 정규직 신입 Web3D GIS개발자,서울 강서구,정보처리기사 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=ef0ba3b1753ae008,Project Manager,서울 강남구,b) Within and Cross Bus- BU first lines and BU resources c) Shared services (IT/ Finance/ BD/ contracts etc) d) Work...
https://kr.indeed.com/viewjob?jk=c4b459f9d597c2f1,[에프디스플레이] 제어팀 PC제어 Part 담당자,서울 금천구,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C++Builder|전자·기계·기술·화학·연구개발>전자·반도...
https://kr.indeed.com/viewjob?jk=68bcb20734399597,부설연구소 연구원,서울 구로구,"수행[담당업무]ㆍ연구 자료 조사 및 관리ㆍ개발 제품 기초 평가 [자격요건]ㆍ C/C++, VC++, .Net 개발 가능자ㆍ실무 프로젝트 경험자 우대... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=722e54b5c659315f,[ G I V E N C H Y / 지방시 ] 갤러리아 압구정(여성) 경력사원 모집,서울 강남구,GIVENCHY(지방시)는 1951년 위베르 드 지방시에 의해 탄생퇸 패션하우스 입니다. 위베르 드 지방시는 대중적인 요소는 배제하고 전통적인 쿠튀르 하우스의 전형이던 우아하고 구조적인 이브닝웨어를 재탄생시킴으로서 클래식하...
https://kr.indeed.com/viewjob?jk=e1f4a1f712d340b7,[신입/경력] C++ Adaptive Application 개발자,서울 강남구,채용시스템접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어...
https://kr.indeed.com/viewjob?jk=b6311ae2bd9527bf,보안솔루션(이기종 방화벽 통합정책 솔루션) 경력 정규직,서울 구로구,게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Objective- C|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=0f4c9cbe891fdbe0,"[FPCB 생산직 신입/경력사원 ] - 홀가공, STIFF(제거), JIG가접, 공정內 물류사원",안산 단원구,"직무내용] 1. X-RAY Drill M. C : X-RAY Drill M/ C O.P (가이드 홀 가공) (특이사항 : 입식근무)2. STIFF : 필름 제거, 수작업(전용도구사용) (특이사항: 좌식근무)3.공정물류 : 제품..."
https://kr.indeed.com/viewjob?jk=431b78137938234a,"쇼핑몰·오픈마켓운영, 온라인MD 신입 정규직",서울 송파구,"MD (사업팀) - 신상품 발굴 및 상품등록 - 상세세페이지 제작 및 수정 - SNS 관리 및 운영 - 고객상담 C/S, 주문 입출고 및 창고관리 - 그외 쇼핑몰과 관련된 업무전반※ 담당업무는 협의 후 진행되며, 업무가이드..."
https://kr.indeed.com/viewjob?jk=32d7279b1a9d98e6,2022년 제이비언 머신비전 기술지원 경력/신입,서울 금천구,"가능 우대조건 : 운전면허증 [장애인채용희망여부] 비희망 [병역특례] - 비희망 [기타 우대내용] 기계설계 ( C, C++, C# 가능자 ) 전자·기계·기술·화학·연구개발>연구원·연구개발>전기·전자|전자·기계·기술·화학·연구..."
https://kr.indeed.com/viewjob?jk=8366aed7a4f70177,"품질관리(Q,C)",경기도 화성,"무내용] 저희 회사는 반도체 장비 부품을 가공하는 회사입니다.품질관리 (Q, C) 모집 합니다.많은 관심 부탁 드립니다. [근무시간 및 형태] 주 5일... 비희망 [기타 희망내용] 품질관리 (Q, C) 모집합니다. 생산·정비·기능..."
https://kr.indeed.com/viewjob?jk=cc4dd66180571c2f,일반사무원 및 마케팅 기획 신입/경력 정규직,서울 강남구,"는것은 고객과의 약속 입니다. 책임감 있으신분.우대사항ㆍ영어,중국어 잘 하는 사람 우대ㆍ 구매대행 근무경험자ㆍ C/S (고객관리) 경험자ㆍ 온라인 MD 경험자 [근무시간 및 형태] 주 5일 근무 (오전) 10시 00분~(오후..."
https://kr.indeed.com/viewjob?jk=e42f6a9f1c252819,경남사천 아파트 C/S 하자보수 다기능공,경상남도 사천,"년 중소기업경영대상을 수상하였고, 2016년 품질부문기업대상을 수상하였습니다.2. 경남사천 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역 - 필수사항: 도배기능 보유자만 지원 가능 - 세대 및 공용..."
https://kr.indeed.com/viewjob?jk=f4aa3759d608d254,"JAVA, C·C++ 외 신입/경력 정규직, 계약직, 프리랜서",서울,컴퓨터 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Python
https://kr.indeed.com/viewjob?jk=143d0ce8deef11cc,"C· C++,C# 경력자 (캐드 개발)",서울 금천구,"(주)인텔리코리아 C· C++,C# 경력자 채용(캐드 개발 부문) 모집부문... 응용프로그래머>OpenGL|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++..."
https://kr.indeed.com/viewjob?jk=093aff756539c03b,Mid-level Software Engineer (AvionX),서울,"Expert in software coding more than 1+ software languages (e.g. C, C++, Python, Simulink and so on) Proper English..."
https://kr.indeed.com/viewjob?jk=85c3c050af9f2b6b,윈도우즈 응용프로그램 개발자 (c#),경기도 의왕,후 결정 가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=31a12e311333dda8,[정규직] 국내영업 신입 & 경력,안양 동안구,"직무내용] 병/의원 의료기기 판매 영업 입니다.비뇨기과 장비 및 전자차트, x-ray, C-arm, CT, MRI, BMD 등각 과별로 전문직원으로 구성 [근무시간 및 형태] 주 5일 근무 (오전) 10시 00분~(오후) 6..."
https://kr.indeed.com/viewjob?jk=a183da6a39a61658,서비스플래너(홀지원),대한민국,"30-40 일원 층규모 : A타워(호텔) 98실(지하 1층, 지상 7층), B타워(노블) 24실(지상 7층), C타워(리조트) 244실(지하 3층, 지상 9층), D타워(리조트) 210실(지하 2층, 지상 8층), 객실수..."
https://kr.indeed.com/viewjob?jk=84daaf45fe1aa0ff,"신입.경력 수시 (공조설비, 기계설비, 클린룸 분야)",안양 동안구,"직급/직책] 근무부서: 영업팀 직급/직책: 사원, 대리, 과장 [담당업무] 공조/기계 설비, 클린룸 (HVAC, C/R, U/T) 기본 및 실시설계 [근무부서 및 직급/직책] 근무부서: 기술팀 직급/직책: 사원, 대리, 과장..."
https://kr.indeed.com/viewjob?jk=ef98c82fd130b9e1,[AI] 연구 개발,성남 판교역,"원활한 커뮤니케이션 능력 우대 - C/C++, Python 등 개발 숙련... 2년 이상 - 머신러닝 프로젝트 또는 백그라운드 보유 - Python, C, C++ 개발 경험 - Pytorch, Tensorflow 사용 경험..."
https://kr.indeed.com/viewjob?jk=a5e4edd6159d33ad,"Client Partner, Consumer Packaged Goods (CPG)",서울,"self-starter who can not only build strong relationships with C-level and Senior Management, but also creates and executes..."
https://kr.indeed.com/viewjob?jk=27f1974135f820aa,2022년 상반기 건설기계 3社 경력사원,성남 분당구,경력) 희망업무 원격제어 근무형태 정규직 자격요건 . 컴퓨터공학/전기전자/정보통신 전공자 . Java 또는 C 프로그래밍 경험 2년 이상 . 무선통신 시스템 또는 IoT 네트워크 개발 경험 . Can 통신 활용 어플리케이션...
https://kr.indeed.com/viewjob?jk=8f98e142241884a4,[연구개발 부문] 연구원 (MCU 계측제어설계/머신비전/이미지프로세싱),경기도 광명,"능자 우대S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자* 전기/ 전자공학 우대..."
https://kr.indeed.com/viewjob?jk=bc4b8099cdad6373,각 부문별,서울 강남구,광고기획(AE)|경영·인사·총무·사무>경영·기획·전략>사업기획|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드...
https://kr.indeed.com/viewjob?jk=f167238d714c88b1,Jump Start Engineer,서울,Computer Engineering / Science or above Required... capable of C language (intermediate level at least) and good to have...
https://kr.indeed.com/viewjob?jk=ccf8220ee1cd4011,Supply Technician,대한민국,an understanding... needs... organization serviced... c) analytical ability to define or recognize the dimension...
https://kr.indeed.com/viewjob?jk=ca4e9de503606218,각 부문별,성남 분당구,경영·기획·전략>사업기획|경영·인사·총무·사무>경영·기획·전략>일반기획|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=f60bb7b7fa3accfb,"괌 관광청 마케팅기획, 온라인마케팅 외 신입 인턴",서울 종로구,관련 업무 서포트온/오프라인 컨슈머 이벤트 서포트SNS 이벤트 기획 및 실행마켓 리서치리포트번역세일즈콜 관리 C/S기타 업무 서포트[근무부서 및 직급/직책]근무부서: 마케팅/인턴 [자격요건]경력사항: 신입학력사항: 대학교(4...
https://kr.indeed.com/viewjob?jk=b2cb83d72b42116a,2022년 상반기 경력사원,성남 분당구,"요업무 · 국내외함정(수상함, 수중함) ILS/IPS 개발(개념설계, 기본설계 및 상세설계) · RAM, RAM- C 분석 · LSA/PSA 분석 · 함정 기술교범 개발 · 교육훈련 개발 및 수행 · 함정 탑재 소프트웨어 획득..."
https://kr.indeed.com/viewjob?jk=d03ef06a07a5aeaa,평촌 어바인 퍼스트 아파트 C/S(하자보수) 다기능공,안양 동안구,"업경영대상을 수상하였고, 2016년 품질부문기업대상을 수상하였습니다.2. 평촌 어바인 퍼스트 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역-세대 및 공용부위 긴급하자 보수 가능자-타일, 도배, 마루..."
https://kr.indeed.com/viewjob?jk=27429905ec7f18d1,2022년 상반기 각부분 신입/경력,서울 서대문구,영업>금융영업|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP...
https://kr.indeed.com/viewjob?jk=c2118b08de256693,평촌 어바인 퍼스트 아파트 C/S 다기능공,안양 동안구,(주)해동건설 평촌 어바인 퍼스트아파트 C/S 다기능공 모집 모집부문 및 자격요... 품질부문기업대상을 수상하였습니다.2. 평촌 어바인 퍼스트 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역-세대 및 공용부위...
https://kr.indeed.com/viewjob?jk=ed07c80fd61fd666,2022년 2월 롯데글로벌로지스 각 분야 경력사원,서울 중구,로그래머>웹개발|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>데이터베이스·DBA...
https://kr.indeed.com/viewjob?jk=0a4c9c06e1656ebe,"개발자(프로그래머) : 딥러링, 영상처리, 장비제어, 응용프로그램 개발",성남 중원구,"또는 면제자1종 보통 운전면허 소지자* 필수사항 - 딥러닝 활용 가능자- C, C++ Language* 우대사항- C++ Builder- Visual... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=8d7887d0568db3e5,"'22년 현대중공업그룹 연구직(경력,신입) (수시 1차)",성남 분당구,"경력 2년 이상 (경력) - C#, C 프로그래밍 가능자 우대 근무지 분당... 정규직 자격요건 - 학사이상 - IT계열 전공자 우대 - 프로그래밍 언어( C, JavaScript) 숙련자 - 임베디드 전공자 근무지 서울(22년..."
https://kr.indeed.com/viewjob?jk=abdc136f65ceddd4,AI 분야,서울,"학사 이상 - 전공 : Computer Science, 유사학과, 비전공자의 경우 관련 분야 경력자 가능 - C/C++, Python, 딥러닝 프레임워크(PyTorch, TensorFlow)를 능숙하게 다룰 수 있는 분..."
https://kr.indeed.com/viewjob?jk=edaeb23d10613b9b,(주)온넷시스템즈코리아 [신입/경력] C/C++ 프로그래머,서울 서초구,즈코리아 [신입/경력] C/C++ 프로그래머 모집 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] - Windows C/C++ 개발 - 영상... C/C++ Multi-thread 기반 통신서버 개발 - Linux C...
https://kr.indeed.com/viewjob?jk=1953bdbe274b9c8c,2022년 상반기 한솔인티큐브 신입직 및 인턴직,서울 마포구,"C/C++ 서버개발, Java 개발) -국내/외 4년제 대학(원)기졸업자 및 졸업예정자 (22년 8월까지) -전공무관 -병역필 또는 면제자로 해외여행 결격사유 없는 자 -Java, JavaScript, C Network..."
https://kr.indeed.com/viewjob?jk=02fd09b56aba7f0b,Homologation Intern,서울,hard and soft copy b) Structure of certification data c) Optimization of certification and vehicle data Qualifikationen (1...
https://kr.indeed.com/viewjob?jk=940db769525341e4,"[LIG그룹 계열사]이노와이어리스 빅데이터플랫폼,인공지능개발",성남 분당구,게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++
https://kr.indeed.com/viewjob?jk=087eac6ef4478147,2022년도 한국문화정보원 제직원(정규직 및 무기직),서울,"채용분야 사업관리,정보통신 고용형태 정규직,무기계약직 대체인력여부 아니오 학력정보 학력무관 채용구분 신입+경력 근무지 서울,대전 채용인원 6 우대조건 서류,필기,면접전형 각각 : 국가보훈 대상자(종류에 따라 10점,5점..."
